"store_number","name","latitude","longitude","full_address","address","city","state","zipcode","county","phone","hours","url","provider","updated_date","country","status","directions","stock_ticker"
"3583","Glenmont Supercenter","42.608957","-73.792705","311 Route 9w, Glenmont, NY, 12077","311 Route 9w","Glenmont","NY","12077","Albany","518-432-6120","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/3583","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/311+Route+9w,+Glenmont,+NY,+12077,+USA/","WMT:NYSE"
"1412","Laramie Supercenter","41.301639","-105.540476","4308 E Grand Ave, Laramie, WY, 82070","4308 E Grand Ave","Laramie","WY","82070","Albany","307-745-6100","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/1412","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/4308+E+Grand+Ave,+Laramie,+WY,+82070,+USA/","WMT:NYSE"
"1780","Charlottesville Supercenter","38.09739","-78.467131","975 Hilton Heights Rd, Charlottesville, VA, 22901","975 Hilton Heights Rd","Charlottesville","VA","22901","Albemarle","434-973-1412","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/1780","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/975+Hilton+Heights+Rd,+Charlottesville,+VA,+22901,+USA/","WMT:NYSE"
"105","Corinth Supercenter","34.910046","-88.502016","2301 S Harper Rd, Corinth, MS, 38834","2301 S Harper Rd","Corinth","MS","38834","Alcorn","662-287-3148","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/105","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/2301+S+Harper+Rd,+Corinth,+MS,+38834,+USA/","WMT:NYSE"
"1131","Taylorsville Supercenter","35.908919","-81.175949","901 Nc Highway 16 S, Taylorsville, NC, 28681","901 Nc Highway 16 S","Taylorsville","NC","28681","Alexander","828-632-4176","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/1131","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/901+Nc+Highway+16+S,+Taylorsville,+NC,+28681,+USA/","WMT:NYSE"
"2061","Plainwell Supercenter","42.4479441","-85.6726152","412 Oaks Xing, Plainwell, MI, 49080","412 Oaks Xing","Plainwell","MI","49080","Allegan","269-685-6191","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/2061","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/412+Oaks+Xing,+Plainwell,+MI,+49080,+USA/","WMT:NYSE"
"2027","Lavale Supercenter","39.624903","-78.835052","12500 Country Club Mall Rd, Cumberland, MD, 21502","12500 Country Club Mall Rd","Cumberland","MD","21502","Allegany","301-729-5081","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/2027","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/12500+Country+Club+Mall+Rd,+Cumberland,+MD,+21502,+USA/","WMT:NYSE"
"2662","Covington Supercenter","37.767378","-79.990957","313 Thacker Ave, Covington, VA, 24426","313 Thacker Ave","Covington","VA","24426","Alleghany","540-962-6670","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/2662","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/313+Thacker+Ave,+Covington,+VA,+24426,+USA/","WMT:NYSE"
"2588","North Versailles Supercenter","40.387242","-79.824695","100 Walmart Dr, North Versailles, PA, 15137","100 Walmart Dr","North Versailles","PA","15137","Allegheny","412-816-0301","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/2588","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/100+Walmart+Dr,+North+Versailles,+PA,+15137,+USA/","WMT:NYSE"
"2603","Gibsonia Store","40.623175","-79.946528","300 Walmart Dr, Gibsonia, PA, 15044","300 Walmart Dr","Gibsonia","PA","15044","Allegheny","724-449-2700","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/2603","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/300+Walmart+Dr,+Gibsonia,+PA,+15044,+USA/","WMT:NYSE"
"3838","Tarentum Supercenter","40.564139","-79.804075","2010 Village Center Dr, Tarentum, PA, 15084","2010 Village Center Dr","Tarentum","PA","15084","Allegheny","724-274-0260","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 06:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/3838","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/2010+Village+Center+Dr,+Tarentum,+PA,+15084,+USA/","WMT:NYSE"
"4644","Moon Township Supercenter","40.515671","-80.224153","7500 University Boulevard, Coraopolis, PA, 15108","7500 University Boulevard","Coraopolis","PA","15108","Allegheny","412-893-0143","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/4644","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/7500+University+Boulevard,+Coraopolis,+PA,+15108,+USA/","WMT:NYSE"
"5339","Pittsburgh Store","40.488338","-79.888894","877 Freeport Rd, Pittsburgh, PA, 15238","877 Freeport Rd","Pittsburgh","PA","15238","Allegheny","412-782-4444","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/5339","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/877+Freeport+Rd,+Pittsburgh,+PA,+15238,+USA/","WMT:NYSE"
"2281","West Mifflin Supercenter","40.341812","-79.946456","2351 Century Dr, West Mifflin, PA, 15122","2351 Century Dr","West Mifflin","PA","15122","Allegheny","412-655-3404","sunday :- 07:00 - 22:00 | monday :- 07:00 - 22:00 | tuesday :- 07:00 - 22:00 | wednesday :- 07:00 - 22:00 | thursday :- 07:00 - 22:00 | friday :- 07:00 - 22:00 | saturday :- 07:00 - 22:00","http://www.walmart.com/store/2281","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/2351+Century+Dr,+West+Mifflin,+PA,+15122,+USA/","WMT:NYSE"
"2300","Pittsburgh Supercenter","40.447309","-80.176247","250 Summit Park Dr, Pittsburgh, PA, 15275","250 Summit Park Dr","Pittsburgh","PA","15275","Allegheny","412-788-9079","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/2300","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/250+Summit+Park+Dr,+Pittsburgh,+PA,+15275,+USA/","WMT:NYSE"
"5040","Carnegie Store","40.38679","-80.096233","2200 Washington Pike, Carnegie, PA, 15106","2200 Washington Pike","Carnegie","PA","15106","Allegheny","412-429-1285","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/5040","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/2200+Washington+Pike,+Carnegie,+PA,+15106,+USA/","WMT:NYSE"
"3738","Natrona Heights Supercenter","40.646984","-79.712979","100 Highlands Mall, Natrona Heights, PA, 15065","100 Highlands Mall","Natrona Heights","PA","15065","Allegheny","724-226-6949","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/3738","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/100+Highlands+Mall,+Natrona+Heights,+PA,+15065,+USA/","WMT:NYSE"
"5381","Bethel Park Store","40.33898","-80.023429","5055 Library Rd, Bethel Park, PA, 15102","5055 Library Rd","Bethel Park","PA","15102","Allegheny","412-831-0459","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/5381","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/5055+Library+Rd,+Bethel+Park,+PA,+15102,+USA/","WMT:NYSE"
"4231","Fort Wayne Supercenter","41.014001","-85.120347","7502 Southtown Crossing Blvd, Fort Wayne, IN, 46816","7502 Southtown Crossing Blvd","Fort Wayne","IN","46816","Allen","260-441-7071","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/4231","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/7502+Southtown+Crossing+Blvd,+Fort+Wayne,+IN,+46816,+USA/","WMT:NYSE"
"5025","Fort Wayne Supercenter","41.128329","-85.006727","10420 Maysville Rd, Fort Wayne, IN, 46835","10420 Maysville Rd","Fort Wayne","IN","46835","Allen","260-492-5845","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/5025","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/10420+Maysville+Rd,+Fort+Wayne,+IN,+46835,+USA/","WMT:NYSE"
"4230","Fort Wayne Supercenter","41.176255","-85.169186","10105 Lima Rd, Fort Wayne, IN, 46818","10105 Lima Rd","Fort Wayne","IN","46818","Allen","260-490-6510","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/4230","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/10105+Lima+Rd,+Fort+Wayne,+IN,+46818,+USA/","WMT:NYSE"
"1419","Fort Wayne Supercenter","41.127955","-85.13816","5311 Coldwater Rd, Fort Wayne, IN, 46825","5311 Coldwater Rd","Fort Wayne","IN","46825","Allen","260-484-4198","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/1419","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/5311+Coldwater+Rd,+Fort+Wayne,+IN,+46825,+USA/","WMT:NYSE"
"1804","Fort Wayne Supercenter","41.069749","-85.202719","1710 Apple Glen Blvd, Fort Wayne, IN, 46804","1710 Apple Glen Blvd","Fort Wayne","IN","46804","Allen","260-436-0113","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/1804","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/1710+Apple+Glen+Blvd,+Fort+Wayne,+IN,+46804,+USA/","WMT:NYSE"
"1187","Iola Supercenter","37.942881","-95.41173","2200 N State St, Iola, KS, 66749","2200 N State St","Iola","KS","66749","Allen","620-365-6981","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/1187","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/2200+N+State+St,+Iola,+KS,+66749,+USA/","WMT:NYSE"
"3206","Lima Supercenter","40.728865","-84.0598","2400 Harding Hwy, Lima, OH, 45804","2400 Harding Hwy","Lima","OH","45804","Allen","419-222-4466","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/3206","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/2400+Harding+Hwy,+Lima,+OH,+45804,+USA/","WMT:NYSE"
"1330","Lima Supercenter","40.7525512","-84.152321","2450 Allentown Rd, Lima, OH, 45805","2450 Allentown Rd","Lima","OH","45805","Allen","419-224-3168","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/1330","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/2450+Allentown+Rd,+Lima,+OH,+45805,+USA/","WMT:NYSE"
"1107","Oakdale Supercenter","30.793455","-92.677779","1900 Highway 165 S, Oakdale, LA, 71463","1900 Highway 165 S","Oakdale","LA","71463","Allen Parish","318-335-2502","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/1107","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/1900+Highway+165+S,+Oakdale,+LA,+71463,+USA/","WMT:NYSE"
"2358","Alpena Supercenter","45.064045","-83.476707","1180 M 32 W, Alpena, MI, 49707","1180 M 32 W","Alpena","MI","49707","Alpena","989-354-0830","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/2358","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/1180+M+32+W,+Alpena,+MI,+49707,+USA/","WMT:NYSE"
"2054","Jackson Store","38.35793","-120.806192","10355 Wicklow Way, Jackson, CA, 95642","10355 Wicklow Way","Jackson","CA","95642","Amador","209-223-5384","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/2054","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/10355+Wicklow+Way,+Jackson,+CA,+95642,+USA/","WMT:NYSE"
"2565","Madison Heights Supercenter","37.461433","-79.115598","197 Madison Heights Sq, Madison Heights, VA, 24572","197 Madison Heights Sq","Madison Heights","VA","24572","Amherst","434-846-9650","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/2565","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/197+Madison+Heights+Sq,+Madison+Heights,+VA,+24572,+USA/","WMT:NYSE"
"507","Lawrenceburg Supercenter","38.035243","-84.909083","1000 Bypass N, Lawrenceburg, KY, 40342","1000 Bypass N","Lawrenceburg","KY","40342","Anderson","502-839-5178","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/507","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/1000+Bypass+N,+Lawrenceburg,+KY,+40342,+USA/","WMT:NYSE"
"396","Anderson Supercenter","34.554437","-82.6786822","3812 Liberty Hwy, Anderson, SC, 29621","3812 Liberty Hwy","Anderson","SC","29621","Anderson","864-225-1800","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 06:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/396","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/3812+Liberty+Hwy,+Anderson,+SC,+29621,+USA/","WMT:NYSE"
"644","Anderson Supercenter","34.487945","-82.678139","651 Highway 28 Byp, Anderson, SC, 29624","651 Highway 28 Byp","Anderson","SC","29624","Anderson","864-261-7420","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/644","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/651+Highway+28+Byp,+Anderson,+SC,+29624,+USA/","WMT:NYSE"
"4443","Anderson Neighborhood Market","34.54509","-82.632837","2003 E Greenville St, Anderson, SC, 29621","2003 E Greenville St","Anderson","SC","29621","Anderson","864-760-6161","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/4443","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/2003+E+Greenville+St,+Anderson,+SC,+29621,+USA/","WMT:NYSE"
"1194","Oak Ridge Supercenter","36.0088","-84.253058","373 S Illinois Ave, Oak Ridge, TN, 37830","373 S Illinois Ave","Oak Ridge","TN","37830","Anderson","865-481-2503","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/1194","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/373+S+Illinois+Ave,+Oak+Ridge,+TN,+37830,+USA/","WMT:NYSE"
"4635","Clinton Supercenter","36.169769","-84.086851","150 Tanner Ln, Clinton, TN, 37716","150 Tanner Ln","Clinton","TN","37716","Anderson","865-457-4121","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/4635","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/150+Tanner+Ln,+Clinton,+TN,+37716,+USA/","WMT:NYSE"
"345","Palestine Supercenter","31.736555","-95.616596","2223 S Loop 256, Palestine, TX, 75801","2223 S Loop 256","Palestine","TX","75801","Anderson","903-729-4441","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/345","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/2223+S+Loop+256,+Palestine,+TX,+75801,+USA/","WMT:NYSE"
